user_id,call_drtn_mthly,gt0_call_mthly,zero_call_mthly,gb_mthly,msg_mthly,xtr_prft_cll_msg_int,xtr_prft_cll_mthly,xtr_prft_msg_mthly,xtr_prft_int_mthly,user_packege,mnts_ndd_mthly_bll,msg_ndd_mthly_bll,gb_ndd_mthly_bll
1292,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 10, 32, 32, 29, 31, 25]","[0, 0, 0, 0, 0, 4, 7, 9, 12, 9, 6]","[0, 0, 0, 0, 0, 0, 34, 23, 30, 20, 35]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 340.0, 230.0, 300.0, 200.0, 350.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 340, 230, 300, 200, 350]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 101.68, 271.91999999999996, 295.07000000000005, 282.97999999999996, 209.23, 184.14999999999998]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 13, 49, 38, 45, 35, 50]"
1293,"[138, 0, 0, 154]","[66, 69, 61, 75]","[19, 21, 10, 26]","[15, 17, 26, 14]","[34, 40, 58, 43]","[155.16, 171.2, 261.74, 145.91]","[4.14, 0.0, 0.0, 4.62]","[1.02, 1.2, 1.74, 1.29]","[150, 170, 260, 140]",surf,"[637.37, 495.94000000000005, 453.28999999999996, 653.27]","[84, 90, 108, 93]","[30, 32, 41, 29]"
1294,"[0, 0, 0, 0, 0, 0, 25, 0]","[0, 0, 0, 0, 0, 47, 55, 0]","[0, 0, 0, 0, 0, 9, 9, 0]","[0, 0, 0, 0, 0, 9, 12, 0]","[0, 0, 0, 0, 0, 42, 30, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 91.26, 121.65, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.26, 0.8999999999999999, 0.0]","[0, 0, 0, 0, 0, 90, 120, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 402.30999999999995, 525.0500000000001, 0.0]","[0, 0, 0, 0, 0, 92, 80, 0]","[0, 0, 0, 0, 0, 24, 27, 0]"
1295,"[0, 86, 1, 88]","[59, 60, 61, 68]","[12, 12, 15, 15]","[3, 4, 2, 5]","[0, 0, 0, 0]","[30.0, 42.58, 20.03, 52.64]","[0.0, 2.58, 0.03, 2.6399999999999997]","[0.0, 0.0, 0.0, 0.0]","[30, 40, 20, 50]",surf,"[476.69999999999993, 586.1300000000001, 500.8299999999999, 587.71]","[25, 26, 22, 23]","[18, 19, 17, 20]"
1296,"[0, 0]","[38, 42]","[8, 8]","[0, 0]","[0, 0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0, 0]",ultimate,"[314.83000000000004, 326.07000000000005]","[15, 19]","[23, 17]"
1297,"[0, 0, 0, 0]","[0, 0, 7, 15]","[0, 0, 0, 6]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",surf,"[0.0, 0.0, 49.86999999999999, 136.76999999999998]","[0, 0, 0, 0]","[0, 0, 8, 13]"
1298,"[0, 0, 0]","[0, 0, 31]","[0, 0, 9]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",surf,"[0.0, 0.0, 225.89000000000001]","[0, 0, 45]","[0, 0, 6]"
1299,"[0, 0, 156, 0, 0, 0, 0, 0, 0, 58, 0]","[0, 5, 71, 45, 50, 42, 55, 42, 48, 60, 45]","[0, 0, 14, 8, 14, 15, 19, 9, 11, 12, 17]","[0, 0, 0, 3, 2, 2, 2, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 4.68, 30.0, 20.0, 20.0, 20.0, 30.0, 0.0, 1.74, 0.0]","[0.0, 0.0, 4.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 30, 20, 20, 20, 30, 0, 0, 0]",surf,"[0.0, 55.309999999999995, 655.7600000000002, 360.52, 415.66999999999996, 262.47, 468.96000000000004, 337.41, 441.61, 557.4500000000002, 397.9799999999999]","[0, 0, 15, 8, 6, 10, 14, 10, 8, 7, 11]","[0, 1, 15, 18, 17, 17, 17, 18, 13, 14, 13]"
1300,"[0, 0]","[38, 50]","[8, 17]","[4, 6]","[0, 0]","[40.0, 60.0]","[0.0, 0.0]","[0.0, 0.0]","[40, 60]",surf,"[336.4700000000001, 368.09]","[0, 0]","[19, 21]"
1301,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 238.60000000000002]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]"
1302,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 8, 54, 50, 41]","[0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 110.72, 140.33, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.72, 0.32999999999999996, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 110, 140, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.489999999999995, 465.16, 446.93, 311.88]","[0, 0, 0, 0, 0, 0, 0, 3, 74, 61, 48]","[0, 0, 0, 0, 0, 0, 0, 2, 26, 29, 14]"
1303,"[0, 0]","[0, 12]","[0, 2]","[0, 0]","[0, 0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0, 0]",ultimate,"[0.0, 89.05]","[0, 93]","[0, 18]"
1304,"[0, 0]","[59, 46]","[14, 15]","[0, 0]","[0, 0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0, 0]",ultimate,"[521.21, 441.69]","[65, 60]","[21, 23]"
1305,"[0, 0, 0, 19, 0, 0, 0]","[57, 52, 50, 58, 56, 57, 58]","[15, 18, 10, 12, 16, 13, 13]","[0, 0, 1, 0, 2, 4, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 10.0, 0.57, 20.0, 40.0, 0.0]","[0.0, 0.0, 0.0, 0.57, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 10, 0, 20, 40, 0]",surf,"[392.23, 454.81999999999994, 401.7, 518.5899999999999, 439.92999999999995, 446.14, 470.68]","[3, 1, 2, 7, 3, 3, 4]","[15, 14, 16, 14, 17, 19, 14]"
1306,[0],[2],[1],[0],[0],[0.0],[0.0],[0.0],[0],surf,[4.6],[0],[1]
1307,,,,,,,,,,,,,
1308,[0],[40],[13],[9],[0],[90.0],[0.0],[0.0],[90],surf,[353.27],[48],[24]
1309,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 9]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 73.5]","[0, 0, 0, 0, 9]","[0, 0, 0, 0, 2]"
1310,[0],[15],[4],[5],[0],[50.0],[0.0],[0.0],[50],surf,[132.22],[0],[20]
1311,"[0, 0, 0, 0, 0, 0]","[29, 24, 24, 20, 29, 31]","[1, 6, 3, 5, 8, 5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",ultimate,"[241.74999999999997, 191.55, 211.04, 171.34, 231.10999999999996, 227.61]","[0, 0, 0, 0, 0, 0]","[20, 21, 21, 15, 14, 14]"
1312,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 35, 50, 35, 49, 43, 51, 47, 50, 43, 0]","[0, 7, 14, 16, 13, 11, 8, 12, 11, 17, 0]","[0, 0, 17, 7, 3, 9, 12, 5, 4, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 170.0, 70.0, 30.0, 90.0, 120.0, 50.0, 40.0, 30.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 170, 70, 30, 90, 120, 50, 40, 30, 0]",surf,"[0.0, 303.76, 400.35, 275.68000000000006, 388.41, 298.26, 494.26, 369.4399999999999, 412.89000000000004, 380.29999999999995, 0.0]","[0, 19, 41, 29, 31, 27, 32, 38, 38, 33, 0]","[0, 13, 32, 22, 18, 24, 27, 20, 19, 18, 0]"
1313,"[0, 0, 85, 50, 105, 121, 78]","[27, 58, 59, 63, 71, 72, 81]","[9, 16, 16, 17, 19, 13, 10]","[0, 3, 0, 3, 7, 3, 0]","[0, 0, 12, 0, 0, 0, 0]","[0.0, 30.0, 2.9099999999999997, 31.5, 73.15, 33.63, 2.34]","[0.0, 0.0, 2.55, 1.5, 3.15, 3.63, 2.34]","[0.0, 0.0, 0.36, 0.0, 0.0, 0.0, 0.0]","[0, 30, 0, 30, 70, 30, 0]",surf,"[199.81, 392.51000000000005, 584.76, 549.27, 605.0799999999999, 620.76, 577.4100000000001]","[13, 48, 62, 50, 44, 38, 37]","[5, 18, 15, 18, 22, 18, 15]"
1314,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 5, 51]","[0, 0, 0, 0, 0, 0, 0, 0, 17]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.099999999999998, 452.43000000000006]","[0, 0, 0, 0, 0, 0, 0, 2, 21]","[0, 0, 0, 0, 0, 0, 0, 3, 18]"
1315,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 15, 47]","[0, 0, 0, 0, 0, 0, 4, 10]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 148.47, 449.80999999999995]","[0, 0, 0, 0, 0, 0, 11, 45]","[0, 0, 0, 0, 0, 0, 5, 9]"
1316,"[0, 0, 0, 0, 0, 0, 0]","[20, 25, 32, 27, 30, 23, 20]","[4, 9, 8, 4, 8, 4, 6]","[0, 0, 5, 6, 8, 6, 7]","[0, 7, 6, 5, 19, 6, 17]","[0.0, 0.21, 50.18, 60.15, 80.57, 60.18, 70.51]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.21, 0.18, 0.15, 0.57, 0.18, 0.51]","[0, 0, 50, 60, 80, 60, 70]",surf,"[159.02, 195.63, 247.45, 234.3, 241.11999999999998, 171.13, 170.15999999999997]","[42, 57, 56, 55, 69, 56, 67]","[12, 15, 20, 21, 23, 21, 22]"
1317,[0],[65],[19],[0],[0],[0.0],[0.0],[0.0],[0],ultimate,[562.4200000000001],[0],[18]
1318,"[0, 0, 0]","[35, 44, 35]","[12, 4, 15]","[0, 11, 4]","[0, 0, 0]","[0.0, 110.0, 40.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 110, 40]",surf,"[365.8, 368.53000000000003, 307.86999999999995]","[36, 30, 45]","[15, 26, 19]"
1319,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
1320,"[0, 0, 291, 271, 443, 308, 324, 303, 362, 394]","[0, 25, 101, 98, 112, 91, 104, 92, 103, 107]","[0, 9, 26, 21, 23, 25, 30, 22, 30, 20]","[0, 0, 6, 0, 5, 7, 1, 9, 10, 0]","[0, 0, 12, 7, 1, 22, 15, 2, 23, 16]","[0.0, 0.0, 69.09, 8.34, 63.32, 79.9, 20.169999999999998, 99.15, 111.55, 12.3]","[0.0, 0.0, 8.73, 8.129999999999999, 13.29, 9.24, 9.719999999999999, 9.09, 10.86, 11.82]","[0.0, 0.0, 0.36, 0.21, 0.03, 0.6599999999999999, 0.44999999999999996, 0.06, 0.69, 0.48]","[0, 0, 60, 0, 50, 70, 10, 90, 100, 0]",surf,"[0.0, 190.25000000000003, 790.9100000000001, 770.8799999999999, 942.81, 807.61, 824.1600000000001, 802.85, 861.4999999999999, 893.3599999999999]","[0, 17, 62, 57, 51, 72, 65, 52, 73, 66]","[0, 4, 21, 15, 20, 22, 16, 24, 25, 13]"
1321,"[20, 36, 0, 0, 0, 6, 0]","[56, 65, 55, 51, 49, 62, 54]","[14, 11, 9, 14, 13, 10, 16]","[1, 9, 6, 3, 9, 0, 8]","[0, 0, 0, 0, 0, 0, 0]","[10.6, 91.08, 60.0, 30.0, 90.0, 0.18, 80.0]","[0.6, 1.08, 0.0, 0.0, 0.0, 0.18, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 90, 60, 30, 90, 0, 80]",surf,"[519.4100000000001, 535.58, 463.41999999999996, 459.79, 367.9200000000001, 505.28000000000003, 457.91999999999996]","[0, 0, 0, 0, 0, 0, 0]","[16, 24, 21, 18, 24, 12, 23]"
1322,"[0, 0, 0, 0, 0, 0]","[0, 0, 9, 8, 15, 15]","[0, 0, 0, 4, 2, 2]","[0, 0, 0, 0, 0, 2]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 20.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 20]",surf,"[0.0, 0.0, 100.47999999999999, 71.51, 141.33, 166.00999999999996]","[0, 0, 0, 0, 0, 0]","[0, 0, 10, 13, 13, 17]"
1323,,,,,,,,,,,,,
1324,"[600, 441, 496, 373, 494, 479, 402, 728]","[122, 119, 115, 108, 123, 114, 108, 142]","[21, 31, 24, 23, 30, 30, 30, 24]","[0, 4, 6, 4, 0, 9, 4, 2]","[76, 77, 80, 70, 101, 94, 77, 74]","[20.28, 55.54, 77.28, 53.29, 17.85, 107.19, 54.37, 44.06]","[18.0, 13.229999999999999, 14.879999999999999, 11.19, 14.82, 14.37, 12.059999999999999, 21.84]","[2.28, 2.31, 2.4, 2.1, 3.03, 2.82, 2.31, 2.2199999999999998]","[0, 40, 60, 40, 0, 90, 40, 20]",surf,"[1100.0100000000002, 940.6100000000002, 995.8, 872.1999999999999, 993.7199999999999, 978.8399999999999, 901.4999999999999, 1227.9]","[126, 127, 130, 120, 151, 144, 127, 124]","[15, 19, 21, 19, 13, 24, 19, 17]"
1325,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 13, 53]","[0, 0, 0, 0, 3, 14]","[0, 0, 0, 0, 0, 10]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 100.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 100]",surf,"[0.0, 0.0, 0.0, 0.0, 117.97, 409.59999999999997]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 9, 25]"
1326,"[0, 0, 0, 0, 0, 205, 433, 221, 382, 497]","[0, 0, 0, 0, 0, 74, 116, 85, 98, 117]","[0, 0, 0, 0, 0, 16, 22, 29, 35, 26]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 17, 31, 38, 35]","[0.0, 0.0, 0.0, 0.0, 0.0, 6.18, 13.5, 7.56, 12.6, 15.96]","[0.0, 0.0, 0.0, 0.0, 0.0, 6.1499999999999995, 12.99, 6.63, 11.459999999999999, 14.91]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.51, 0.9299999999999999, 1.14, 1.05]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 704.7800000000001, 932.9499999999999, 721.0300000000001, 881.4599999999999, 997.1100000000001]","[0, 0, 0, 0, 0, 51, 67, 81, 88, 85]","[0, 0, 0, 0, 0, 10, 11, 10, 10, 14]"
1327,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 56]","[0, 0, 0, 0, 0, 0, 41, 40, 59, 67]","[0, 0, 0, 0, 0, 0, 12, 12, 11, 11]","[0, 0, 0, 0, 0, 0, 1, 8, 9, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 80.0, 90.0, 61.68]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.68]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 10, 80, 90, 60]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 419.89, 305.85, 484.21999999999997, 555.59]","[0, 0, 0, 0, 0, 0, 13, 41, 34, 30]","[0, 0, 0, 0, 0, 0, 16, 23, 24, 21]"
1328,"[0, 0, 0, 262, 393, 165, 88, 225, 270, 216]","[0, 0, 38, 85, 105, 76, 66, 75, 96, 83]","[0, 0, 7, 28, 28, 28, 16, 26, 21, 24]","[0, 0, 0, 13, 18, 12, 7, 7, 12, 14]","[0, 0, 16, 85, 102, 100, 101, 92, 117, 94]","[0.0, 0.0, 0.48, 140.41, 194.85, 127.95, 75.67, 79.51, 131.61, 149.3]","[0.0, 0.0, 0.0, 7.859999999999999, 11.79, 4.95, 2.6399999999999997, 6.75, 8.1, 6.4799999999999995]","[0.0, 0.0, 0.48, 2.55, 3.06, 3.0, 3.03, 2.76, 3.51, 2.82]","[0, 0, 0, 130, 180, 120, 70, 70, 120, 140]",surf,"[0.0, 0.0, 372.77, 761.8400000000001, 892.63, 664.95, 587.99, 724.8299999999998, 769.4299999999998, 715.22]","[0, 0, 66, 135, 152, 150, 151, 142, 167, 144]","[0, 0, 10, 28, 33, 27, 22, 22, 27, 29]"
1329,"[0, 0, 0, 0]","[141, 119, 141, 152]","[36, 29, 37, 35]","[1, 0, 0, 0]","[0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[7, 0, 0, 0]",ultimate,"[1182.96, 910.4800000000001, 1251.77, 1273.6999999999998]","[94, 88, 102, 96]","[31, 18, 27, 26]"
1330,[0],[56],[14],[0],[0],[0.0],[0.0],[0.0],[0],ultimate,[541.59],[68],[11]
1331,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2, 51, 41, 30, 32]","[0, 0, 0, 0, 0, 0, 12, 9, 13, 6]","[0, 0, 0, 0, 0, 0, 2, 0, 2, 2]","[0, 0, 0, 0, 0, 0, 43, 49, 35, 26]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.29, 1.47, 21.05, 20.78]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.29, 1.47, 1.05, 0.78]","[0, 0, 0, 0, 0, 0, 20, 0, 20, 20]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 28.11, 425.76000000000005, 342.1, 276.07, 316.35999999999996]","[0, 0, 0, 0, 0, 8, 93, 99, 85, 76]","[0, 0, 0, 0, 0, 3, 17, 15, 17, 17]"
1332,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 9, 38, 36, 32, 40]","[0, 0, 0, 0, 3, 10, 10, 9, 9]","[0, 0, 0, 0, 0, 11, 5, 16, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 110.0, 50.0, 160.0, 20.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 110, 50, 160, 20]",surf,"[0.0, 0.0, 0.0, 0.0, 58.510000000000005, 312.93, 277.43999999999994, 272.24, 308.28000000000003]","[0, 0, 0, 0, 0, 2, 1, 6, 1]","[0, 0, 0, 0, 6, 26, 20, 31, 17]"
1333,[0],[46],[13],[0],[0],[0.0],[0.0],[0.0],[0],ultimate,[368.65000000000003],[6],[20]
1334,"[0, 332, 370, 78, 512, 220, 276, 356, 447]","[33, 100, 106, 71, 119, 89, 99, 100, 108]","[10, 16, 25, 26, 22, 26, 29, 28, 24]","[0, 2, 0, 2, 2, 2, 4, 7, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 29.96, 11.1, 22.34, 35.36, 26.6, 48.28, 80.68, 23.41]","[0.0, 9.959999999999999, 11.1, 2.34, 15.36, 6.6, 8.28, 10.68, 13.41]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 20, 0, 20, 20, 20, 40, 70, 10]",surf,"[287.13000000000005, 831.3400000000001, 870.0500000000001, 578.05, 1012.0099999999999, 719.9, 775.4800000000001, 856.15, 946.2599999999998]","[5, 10, 10, 14, 19, 13, 15, 17, 10]","[7, 17, 15, 17, 17, 17, 19, 22, 16]"
1335,"[0, 0, 19, 0, 0, 70]","[29, 45, 59, 45, 35, 63]","[9, 10, 9, 10, 12, 12]","[4, 5, 7, 1, 1, 3]","[43, 46, 60, 27, 51, 42]","[41.29, 51.38, 72.37, 10.81, 11.53, 33.36]","[0.0, 0.0, 0.57, 0.0, 0.0, 2.1]","[1.29, 1.38, 1.7999999999999998, 0.8099999999999999, 1.53, 1.26]","[40, 50, 70, 10, 10, 30]",surf,"[226.30999999999995, 427.96000000000004, 518.9, 400.78, 311.28, 569.2199999999999]","[93, 96, 110, 77, 101, 92]","[19, 20, 22, 16, 16, 18]"
1336,"[79, 46, 380, 324, 104, 0, 216, 177]","[86, 70, 92, 94, 80, 58, 88, 82]","[14, 21, 29, 14, 14, 15, 28, 27]","[2, 2, 8, 1, 0, 6, 3, 3]","[20, 42, 32, 33, 21, 31, 31, 24]","[22.97, 22.64, 92.36, 20.71, 3.75, 60.93, 37.41, 36.03]","[2.37, 1.38, 11.4, 9.719999999999999, 3.12, 0.0, 6.4799999999999995, 5.31]","[0.6, 1.26, 0.96, 0.99, 0.63, 0.9299999999999999, 0.9299999999999999, 0.72]","[20, 20, 80, 10, 0, 60, 30, 30]",surf,"[578.82, 545.92, 879.6599999999999, 823.31, 603.98, 475.21999999999997, 715.8399999999999, 676.34]","[70, 92, 82, 83, 71, 81, 81, 74]","[17, 17, 23, 16, 14, 21, 18, 18]"
1337,"[0, 0, 0, 0, 0, 0, 0, 0, 41]","[0, 0, 0, 0, 0, 0, 0, 5, 63]","[0, 0, 0, 0, 0, 0, 0, 4, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 4]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.35]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.889999999999997, 541.02]","[0, 0, 0, 0, 0, 0, 0, 8, 54]","[0, 0, 0, 0, 0, 0, 0, 4, 14]"
1338,"[0, 112, 157, 136]","[67, 76, 70, 79]","[14, 14, 16, 19]","[3, 2, 2, 0]","[0, 0, 0, 0]","[30.0, 23.36, 24.71, 4.08]","[0.0, 3.36, 4.71, 4.08]","[0.0, 0.0, 0.0, 0.0]","[30, 20, 20, 0]",surf,"[460.92, 611.81, 656.29, 635.5300000000001]","[0, 0, 0, 0]","[18, 17, 17, 14]"
